dataset_id,subject_id,session_id,circuit_id,t_sec,dt_sec,spike_count,x_mtor_proxy,u_observer,condition,split
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,185.2,0.05,0,,-0.50684,67,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,185.3,0.05,0,,-0.50684,67,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,186.15,0.05,0,,-0.356789,45,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,186.2,0.05,0,,-0.356789,45,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,186.35,0.05,0,,-0.356789,45,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,187.3,0.05,0,,1.243756,169,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,188.0,0.05,0,,-1.257095,2,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,188.95,0.05,0,,0.672133,85,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,189.45,0.05,0,,-0.131712,199,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,189.6,0.05,0,,-0.131712,199,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,190.1,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,190.85,0.05,0,,-0.131712,91,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,191.5,0.05,0,,1.556362,42,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,191.75,0.05,0,,0.243415,59,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,192.2,0.05,0,,0.993671,141,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,192.45,0.05,0,,-0.694404,196,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,193.35,0.05,0,,-0.131712,174,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,195.25,0.05,0,,-0.50684,71,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,195.9,0.05,0,,-0.806942,78,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,196.45,0.05,0,,2.494181,100,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,196.55,0.05,0,,2.494181,100,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,197.0,0.05,0,,-0.356789,56,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,197.35,0.05,0,,0.243415,64,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,197.6,0.05,0,,-0.614019,125,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,197.65,0.05,0,,-1.257095,83,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,198.0,0.05,0,,-0.131712,164,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,198.45,0.05,0,,-0.356789,184,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,198.7,0.05,0,,1.198286,15,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,199.5,0.05,0,,0.430979,33,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,199.95,0.05,0,,-1.257095,205,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,200.25,0.05,0,,0.195012,197,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,201.2,0.05,0,,-0.131712,200,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,201.25,0.05,0,,-0.131712,200,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,201.3,0.05,0,,-0.131712,200,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,201.45,0.05,0,,-1.257095,171,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,201.9,0.05,1,,0.543518,138,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,202.15,0.05,0,,-0.356789,129,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,202.2,0.05,0,,-0.356789,129,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,203.55,0.05,0,,-0.694404,113,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,203.9,0.05,0,,-1.257095,106,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,204.4,0.05,0,,-0.356789,116,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,206.25,0.05,0,,0.243415,24,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,206.65,0.05,0,,2.34413,208,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,206.95,0.05,0,,-1.257095,209,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,207.6,0.05,0,,2.60136,160,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,208.4,0.05,0,,-0.356789,56,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,208.45,0.05,0,,-0.356789,56,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,208.95,0.05,0,,2.119053,142,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,210.05,0.05,0,,0.543518,115,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,210.75,0.05,1,,0.243415,59,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,211.2,0.05,0,,0.672133,167,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,211.35,0.05,0,,0.672133,167,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,211.45,0.05,0,,0.243415,112,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,211.65,0.05,0,,0.243415,1,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,211.85,0.05,0,,0.243415,1,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.15,0.05,0,,-0.694404,55,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.45,0.05,0,,-0.694404,143,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.55,0.05,0,,-0.694404,143,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.6,0.05,0,,-0.694404,143,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.65,0.05,0,,-1.257095,135,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,212.8,0.05,0,,-1.257095,135,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,213.4,0.05,0,,0.993671,133,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,213.65,0.05,0,,-0.50684,161,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,214.65,0.05,0,,-0.131712,216,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,214.9,0.05,0,,0.543518,104,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,215.05,0.05,0,,0.543518,104,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,215.1,0.05,0,,0.543518,104,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,216.45,0.05,0,,0.430979,22,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,216.7,0.05,0,,0.993671,25,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,216.75,0.05,0,,0.993671,25,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,217.2,0.05,0,,0.243415,130,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,219.5,0.05,0,,0.743586,101,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,219.75,0.05,0,,0.243415,134,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,220.1,0.05,0,,-1.257095,217,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,220.2,0.05,0,,2.60136,160,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,221.4,0.05,0,,0.430979,157,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,221.9,0.05,0,,-1.257095,171,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,222.4,0.05,0,,0.243415,158,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,223.3,0.05,1,,-0.131712,200,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,223.5,0.05,0,,-0.50684,71,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,223.65,0.05,0,,-0.256755,136,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,223.85,0.05,0,,-0.256755,136,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,224.1,0.05,0,,0.195012,80,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,224.25,0.05,0,,-0.131712,5,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,224.75,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,224.8,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,225.15,0.05,0,,-0.50684,96,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,227.15,0.05,1,,-0.614019,193,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,227.45,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,227.85,0.05,0,,0.029057,151,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,228.0,0.05,0,,0.543518,145,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,228.75,0.05,0,,-1.257095,19,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,228.9,0.05,0,,0.993671,97,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,229.8,0.05,0,,0.993671,212,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,230.2,0.05,0,,1.198286,15,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,230.35,0.05,0,,1.198286,15,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,230.65,0.05,0,,-0.614019,193,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,232.1,0.05,0,,-0.614019,125,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,232.2,0.05,0,,0.543518,215,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,232.7,0.05,0,,0.243415,18,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,232.75,0.05,0,,0.243415,18,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,233.25,0.05,0,,1.556362,109,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,233.7,0.05,0,,-0.131712,174,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,234.75,0.05,0,,0.672133,110,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,235.0,0.05,0,,-0.50684,161,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,235.4,0.05,0,,0.543518,145,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,237.65,0.05,0,,0.430979,22,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,238.6,0.05,0,,0.543518,115,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,238.65,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,238.7,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,238.85,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,238.9,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,239.05,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,241.4,0.05,0,,-1.257095,156,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,241.75,0.05,1,,0.672133,167,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,242.5,0.05,0,,-0.356789,62,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,245.45,0.05,0,,0.543518,176,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,246.1,0.05,0,,-1.257095,225,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,246.3,0.05,0,,-0.356789,118,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,246.45,0.05,0,,-1.257095,165,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,248.25,0.05,0,,-0.131712,179,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,249.0,0.05,0,,-0.694404,55,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,249.25,0.05,0,,0.195012,197,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,249.3,0.05,0,,0.195012,197,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,249.45,0.05,0,,2.119053,121,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,249.55,0.05,0,,2.119053,121,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,250.6,0.05,0,,2.494181,100,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,250.65,0.05,0,,2.494181,100,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,251.25,0.05,0,,0.993671,227,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,251.5,0.05,0,,-0.50684,67,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,251.75,0.05,0,,0.243415,134,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,251.95,0.05,0,,-1.257095,10,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,252.1,0.05,0,,-1.257095,10,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,252.15,0.05,0,,-1.257095,10,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,252.2,0.05,0,,2.60136,160,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,252.95,0.05,0,,2.494181,65,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,253.4,0.05,0,,0.029057,223,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,254.35,0.05,0,,-0.131712,91,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,255.1,0.05,0,,-0.614019,123,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,255.6,0.05,0,,-0.50684,162,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.1,0.05,0,,-0.131712,50,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.2,0.05,1,,0.029057,21,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.25,0.05,0,,0.029057,21,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.4,0.05,0,,0.029057,21,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.6,0.05,0,,0.243415,126,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.65,0.05,0,,0.243415,126,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,256.95,0.05,0,,-1.257095,229,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,257.25,0.05,0,,0.029057,223,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,257.5,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,257.65,0.05,0,,-0.694404,48,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,258.35,0.05,0,,-0.131712,230,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,258.55,0.05,0,,-1.257095,166,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,258.8,0.05,0,,-0.356789,62,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,259.2,0.05,0,,-1.257095,231,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,259.45,0.05,0,,0.543518,103,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,259.7,0.05,0,,0.543518,138,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,260.35,0.05,0,,-0.50684,187,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,261.05,0.05,0,,-1.257095,232,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,261.2,0.05,0,,1.315209,210,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,261.4,0.05,0,,1.315209,210,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,261.6,0.05,0,,2.494181,65,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,261.8,0.05,1,,0.672133,70,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,262.35,0.05,0,,-0.50684,146,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,263.25,0.05,0,,0.195012,197,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,265.05,0.05,0,,-0.694404,196,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,265.6,0.05,0,,0.543518,185,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,265.75,0.05,0,,0.029057,102,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,266.25,0.05,0,,-0.131712,174,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,266.4,0.05,1,,-0.131712,174,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,267.3,0.05,0,,-1.257095,214,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,267.4,0.05,0,,-1.257095,214,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,267.65,0.05,0,,-0.256755,7,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,267.9,0.05,0,,-0.614019,49,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,267.95,0.05,0,,0.243415,107,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,269.05,0.05,0,,-0.256755,7,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,269.25,0.05,0,,-0.756925,105,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,269.7,0.05,0,,-1.257095,166,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,271.2,0.05,0,,-0.131712,230,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,271.3,0.05,0,,-0.131712,230,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,271.4,0.05,0,,-0.131712,230,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,271.9,0.05,0,,0.243415,158,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,272.3,0.05,0,,-1.257095,233,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,273.1,0.05,0,,0.093364,148,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,273.15,0.05,0,,0.093364,148,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,273.2,0.05,0,,1.743926,47,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,273.35,0.05,0,,1.743926,47,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,274.0,0.05,0,,0.543518,215,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,274.2,0.05,0,,-1.257095,52,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,275.55,0.05,1,,0.029057,57,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,275.85,0.05,0,,-1.257095,206,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,276.5,0.05,0,,-0.356789,184,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,276.6,0.05,0,,-0.356789,184,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,277.05,0.05,0,,0.243415,18,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,278.35,0.05,0,,0.029057,21,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,278.85,0.05,0,,-0.131712,31,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,280.75,0.05,0,,1.243756,169,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,280.9,0.05,0,,1.243756,169,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,281.85,0.05,0,,0.243415,235,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,281.9,0.05,0,,0.243415,235,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,282.0,0.05,0,,-0.614019,49,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,282.2,0.05,0,,0.243415,155,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,282.55,0.05,0,,-1.257095,114,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,283.55,0.05,0,,0.243415,154,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,283.8,0.05,0,,0.672133,4,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,283.95,0.05,0,,-0.131712,128,train
allen_vcnp_real_multi|gabors,Pvalb-IRES-Cre;Ai32-388521,721123822,950907524,284.3,0.05,0,,1.556362,109,train
