A_accuracy,B_accuracy,C_accuracy,batches,checkpoint_id,condition,data_shift_id,fisher_empirical_diag_burden,fisher_sample_count,global_step,gradient_disagreement,learning_rate,model_id,no_shift,parameter_distance_from_phase_start,parameter_update_norm,phase,phase_epoch,phase_global_updates,phase_relative_step,predictive_KL_from_previous,predictive_entropy,probe_gradient_norm,representation_coherence,representation_drift_from_A,representation_velocity,seed,timestamp_utc,train_gradient_norm,train_loss,validation_accuracy,validation_balanced_accuracy,validation_loss,C_balanced_accuracy,C_changed_balanced_accuracy,C_test_loss,C_unchanged_balanced_accuracy,head_parameter_distance_from_B,trunk_parameter_distance_from_B
0.1,0.1,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.004711333196610212,20,9775,1.3042302212367456,0.12,light_cnn,False,272.1415322487109,0.32358271539068856,B,10,3910,3910,0.005156813814392869,2.3007009029388428,0.09316924307495356,1.0,1.0,1.0,2005,2026-07-10T18:29:54.721657+00:00,0.08505752147234918,2.3051798288779493,0.1,0.1,2.3045097829401495,,,,,,
0.1,0.1,0.1,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.0040499563328921795,20,12903,1.2874636985361576,0.12,light_cnn,False,0.20109821235633196,0.2999957360437754,C,8,3128,3128,0.004544575634464277,2.302001953125,0.0942301694303751,1.0,,1.0,2005,2026-07-10T18:31:14.157429+00:00,0.08386906493178871,2.3050815199342227,0.1,0.1,2.303169369161129,0.1,0.0,2.3031693700790403,0.16666666666666666,0.2000070364084291,0.020920717005630973
0.863375,,,391.0,A15,replay,A_clean,0.01300493162125349,20,5865,0.6476066410541534,0.02,light_cnn,False,19.576278229852587,0.9143186980503223,A,15,5865,5865,0.0736414595161865,0.382832795381546,1.6537289917469025,0.6432392993590923,0.0,0.003909414595766547,2005,2026-07-10T18:21:50.130624+00:00,1.3258298249043468,0.36977110014242287,0.863375,0.8633749999999999,0.3867022540315608,,,,,,
0.869875,0.862125,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.005810228176414967,20,9775,1.0337094652156036,0.02,light_cnn,False,10.589871741040396,0.9020468777032165,B,10,3910,3910,0.09395247741914405,0.4228895306587219,1.2727549076080322,0.49022484694710755,0.13278479195545267,0.014435582187477536,2005,2026-07-10T18:32:54.609503+00:00,1.2868444919586182,0.38991729583581697,0.862125,0.862125,0.3863718578381028,,,,,,
0.601125,0.598125,0.841,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.007140918169170618,20,12903,0.6401302143931389,0.02,light_cnn,False,7.404517830321434,0.8314790815922358,C,8,3128,3128,0.08506776785265266,0.4787018299102783,1.5374337434768677,0.5008458011096113,,0.008218686162075994,2005,2026-07-10T18:34:19.399359+00:00,1.1184214970187458,0.45208550741910325,0.8495,0.8495000000000001,0.4341784064802513,0.841,0.7245,0.44853758024167917,0.9186666666666666,4.788684520304208,5.647599920722686
0.863375,,,391.0,A15,standard,A_clean,0.01300493162125349,20,5865,0.6476066410541534,0.02,light_cnn,False,19.576278229852587,0.9143186980503223,A,15,5865,5865,0.0736414595161865,0.382832795381546,1.6537289917469025,0.6432392993590923,0.0,0.003909414595766547,2005,2026-07-10T18:21:50.130624+00:00,1.3258298249043468,0.36977110014242287,0.863375,0.8633749999999999,0.3867022540315608,,,,,,
0.860125,0.851875,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.010003043338656425,20,9775,0.8772546720380584,0.02,light_cnn,False,10.654843054357459,0.9401673407271974,B,10,3910,3910,0.07161997481827408,0.4377455711364746,1.3450464606285095,0.49533593700262224,0.12905991419858376,0.014432812362050185,2005,2026-07-10T18:26:52.454512+00:00,1.3457995220218473,0.39747119803562797,0.851875,0.8518749999999999,0.4028466226318257,,,,,,
0.593375,0.586875,0.8401,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.013847884722054005,20,12903,0.6083404620488484,0.02,light_cnn,False,8.365773810114936,0.9059427408811431,C,8,3128,3128,0.05737989434125175,0.4128069281578064,1.8355228900909424,0.5144183735743395,,0.008806448210987416,2005,2026-07-10T18:28:22.893232+00:00,1.191598446930156,0.37412615676822564,0.844,0.844,0.42572794911269396,0.8401,0.7295,0.44339894019945786,0.9138333333333333,5.313705838881157,6.461478290596144
0.864375,,,391.0,A15,constrained,A_clean,0.008337682113051414,20,5865,0.4024571478366852,0.02,light_cnn,False,19.57189973419659,0.8789200786392032,A,15,5865,5865,0.03788727912681801,0.3572663962841034,1.5625400394201279,0.6394287231004172,0.0,0.004521923801474759,2006,2026-07-10T18:36:53.373128+00:00,1.2509813704301633,0.36868759787753413,0.864375,0.8643750000000001,0.38017016744622434,,,,,,
0.715375,0.700625,,391.0,B10,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.015328322537243366,20,9775,0.5780214400341113,0.003,light_cnn,False,16.104081808155936,0.5235775632224209,B,10,3910,3910,0.04375904170252615,1.1488685607910156,3.887528717517853,0.35526167131401687,0.45085141514691707,0.00042163777242842926,2006,2026-07-10T18:38:38.298795+00:00,3.143964041834292,0.8939007243232044,0.700625,0.700625,0.8914225110303305,,,,,,
0.548,0.53525,0.6756,391.0,C8,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.012043370865285397,20,12903,0.6428311952428583,0.003,light_cnn,False,3.386380226513309,0.2282832969143455,C,8,3128,3128,0.04823464841204077,1.1828553676605225,3.8832616806030273,0.35214453279944213,,0.000123920341567052,2006,2026-07-10T18:40:08.696601+00:00,3.8215149866650475,0.9257970153523223,0.68525,0.6852500000000001,0.9103226542922784,0.6756,0.49724999999999997,0.925931234986984,0.7944999999999999,2.6083798161702503,2.159612412706498
0.864375,,,391.0,A15,high_update,A_clean,0.008337682113051414,20,5865,0.4024571478366852,0.02,light_cnn,False,19.57189973419659,0.8789200786392032,A,15,5865,5865,0.03788727912681801,0.3572663962841034,1.5625400394201279,0.6394287231004172,0.0,0.004521923801474759,2006,2026-07-10T18:36:53.373128+00:00,1.2509813704301633,0.36868759787753413,0.864375,0.8643750000000001,0.38017016744622434,,,,,,
0.1,0.1,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.0035211206413805485,20,9775,1.2247690297663212,0.12,light_cnn,False,251.41091792485236,0.2796254001312281,B,10,3910,3910,0.003913278967439057,2.2996983528137207,0.09645469672977924,1.0,1.0,1.0,2006,2026-07-10T18:44:58.970524+00:00,0.08691527429596542,2.3049712406704796,0.1,0.1,2.30551221370697,,,,,,
0.1,0.1,0.1,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.0035017195623368025,20,12903,1.1999102539072435,0.12,light_cnn,False,0.2677907628555188,0.27869891556669046,C,8,3128,3128,0.003677170490729338,2.2989025115966797,0.09792182967066765,1.0,,1.0,2006,2026-07-10T18:46:18.068003+00:00,0.08532987774142524,2.3049266063953606,0.1,0.1,2.30633065700531,0.1,0.0,2.30633065700531,0.16666666666666666,0.2677907628555188,0.0
0.864375,,,391.0,A15,replay,A_clean,0.008337682113051414,20,5865,0.4024571478366852,0.02,light_cnn,False,19.57189973419659,0.8789200786392032,A,15,5865,5865,0.03788727912681801,0.3572663962841034,1.5625400394201279,0.6394287231004172,0.0,0.004521923801474759,2006,2026-07-10T18:36:53.373128+00:00,1.2509813704301633,0.36868759787753413,0.864375,0.8643750000000001,0.38017016744622434,,,,,,
0.8615,0.851,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.002427989151328802,20,9775,0.6840876424685121,0.02,light_cnn,False,10.472036413920158,0.9081414715691939,B,10,3910,3910,0.07000293142918601,0.4277075529098511,1.690738558769226,0.4889655431044606,0.1266494593680325,0.0107714218156173,2006,2026-07-10T18:47:58.907724+00:00,1.2253209652803134,0.3894850161221936,0.851,0.851,0.42031392474190027,,,,,,
0.61225,0.603125,0.8533,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.003177172737196088,20,12903,0.8821166651323438,0.02,light_cnn,False,7.560041151159544,0.8156870921082834,C,8,3128,3128,0.04272673181735956,0.4780261516571045,1.1948167979717255,0.5378184015257721,,0.005434244944648614,2006,2026-07-10T18:49:26.932385+00:00,1.1050820948217837,0.4529440612591746,0.862125,0.862125,0.4035422915940892,0.8533,0.7405,0.41636852549862663,0.9285,4.945934910965737,5.717687475170015
0.864375,,,391.0,A15,standard,A_clean,0.008337682113051414,20,5865,0.4024571478366852,0.02,light_cnn,False,19.57189973419659,0.8789200786392032,A,15,5865,5865,0.03788727912681801,0.3572663962841034,1.5625400394201279,0.6394287231004172,0.0,0.004521923801474759,2006,2026-07-10T18:36:53.373128+00:00,1.2509813704301633,0.36868759787753413,0.864375,0.8643750000000001,0.38017016744622434,,,,,,
0.86725,0.85475,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.0036015205550938845,20,9775,0.7782990671694279,0.02,light_cnn,False,10.706184865817978,0.9395112287853801,B,10,3910,3910,0.07229185988359416,0.4406273066997528,1.535456120967865,0.5104365549947811,0.11250859887999953,0.006703479099204768,2006,2026-07-10T18:41:54.931795+00:00,1.2433622621971627,0.3982339428590082,0.85475,0.8547499999999999,0.4044921886891664,,,,,,
0.611125,0.60375,0.849,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.007614010479301214,20,12903,0.7232224351416032,0.02,light_cnn,False,8.41805569984007,0.885059637367892,C,8,3128,3128,0.050791489231559545,0.39978691935539246,1.3564517050981522,0.5323956097932558,,0.0045733488062782435,2006,2026-07-10T18:43:24.917624+00:00,1.1823868868143663,0.3732835435120346,0.85925,0.85925,0.389172855255186,0.849,0.742,0.40888687024059445,0.9203333333333333,5.512747826712636,6.36186082562995
0.851875,,,391.0,A15,constrained,A_clean,0.013684848323464394,20,5865,0.3087565998236338,0.02,light_cnn,False,19.64659713633039,0.9074464501681836,A,15,5865,5865,0.14262063560710564,0.3839111030101776,2.07686248421669,0.6326482227038637,0.0,0.007200983916890502,2007,2026-07-10T18:51:59.644666+00:00,1.3580253005332654,0.37157916111866834,0.851875,0.8518749999999999,0.4113028371126722,,,,,,
0.705125,0.690375,,391.0,B10,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.01455072034150362,20,9775,0.467261885603269,0.003,light_cnn,False,16.474274568593604,0.5351071528790133,B,10,3910,3910,0.05735861287367313,1.1604894399642944,4.035423815250397,0.3803196750555794,0.4142416747224583,0.0007480087714374362,2007,2026-07-10T18:53:45.147541+00:00,3.2547337749729985,0.8795929287400697,0.690375,0.690375,0.9016706328982109,,,,,,
0.555875,0.5355,0.6781,391.0,C8,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.01333506591618061,20,12903,0.611196690549453,0.003,light_cnn,False,3.431165220984575,0.24270298704172563,C,8,3128,3128,0.14781885573158834,1.191439151763916,4.078319072723389,0.36963478402175254,,0.0010946735534510532,2007,2026-07-10T18:55:15.682640+00:00,3.927800869088039,0.9229114173013536,0.684875,0.684875,0.9154940391438867,0.6780999999999999,0.4545,0.9309323481208005,0.8271666666666667,2.5876439891328897,2.253218444625055
0.851875,,,391.0,A15,high_update,A_clean,0.013684848323464394,20,5865,0.3087565998236338,0.02,light_cnn,False,19.64659713633039,0.9074464501681836,A,15,5865,5865,0.14262063560710564,0.3839111030101776,2.07686248421669,0.6326482227038637,0.0,0.007200983916890502,2007,2026-07-10T18:51:59.644666+00:00,1.3580253005332654,0.37157916111866834,0.851875,0.8518749999999999,0.4113028371126722,,,,,,
0.1,0.1,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.005083327181637287,20,9775,1.2970517799258232,0.12,light_cnn,False,304.2699416387566,0.33606485900403615,B,10,3910,3910,0.005673470642949222,2.302140712738037,0.0936735114082694,1.0,1.0,1.0,2007,2026-07-10T19:00:04.603347+00:00,0.08378828680404769,2.3046070608641487,0.1,0.1,2.3030288457870483,,,,,,
0.1,0.1,0.1,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.0020648613572120667,20,12903,1.2715967341015737,0.12,light_cnn,False,0.14251707389782475,0.2141917506778289,C,8,3128,3128,0.0023862738785063687,2.301666498184204,0.09484611637890339,1.0,,1.0,2007,2026-07-10T19:01:25.162244+00:00,0.08256340091643126,2.3046186921541647,0.1,0.1,2.303512978553772,0.1,0.25,2.303512978553772,0.0,0.14251707389782475,0.0
0.851875,,,391.0,A15,replay,A_clean,0.013684848323464394,20,5865,0.3087565998236338,0.02,light_cnn,False,19.64659713633039,0.9074464501681836,A,15,5865,5865,0.14262063560710564,0.3839111030101776,2.07686248421669,0.6326482227038637,0.0,0.007200983916890502,2007,2026-07-10T18:51:59.644666+00:00,1.3580253005332654,0.37157916111866834,0.851875,0.8518749999999999,0.4113028371126722,,,,,,
0.831625,0.826125,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.007675446569919586,20,9775,0.289487769206365,0.02,light_cnn,False,10.521755335017975,0.8813438931858563,B,10,3910,3910,0.11639188707120451,0.4117428958415985,2.5882558822631836,0.49539708537093785,0.12448361796833685,0.009625636158549833,2007,2026-07-10T19:03:06.074098+00:00,1.2457206464179642,0.3763527534425716,0.826125,0.826125,0.49484914638837546,,,,,,
0.629625,0.61875,0.8441,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.004975344054400921,20,12903,0.6737297115226586,0.02,light_cnn,False,7.697899451467502,0.8268021760347759,C,8,3128,3128,0.04889384285639263,0.456540584564209,1.4768994450569153,0.5333246100129758,,0.008224481183742416,2007,2026-07-10T19:04:32.493294+00:00,1.1162584149624075,0.44332153641659283,0.8465,0.8465,0.4150377615593278,0.8441000000000001,0.7065,0.4282484640353323,0.9358333333333334,4.96161250057349,5.885580460673064
0.851875,,,391.0,A15,standard,A_clean,0.013684848323464394,20,5865,0.3087565998236338,0.02,light_cnn,False,19.64659713633039,0.9074464501681836,A,15,5865,5865,0.14262063560710564,0.3839111030101776,2.07686248421669,0.6326482227038637,0.0,0.007200983916890502,2007,2026-07-10T18:51:59.644666+00:00,1.3580253005332654,0.37157916111866834,0.851875,0.8518749999999999,0.4113028371126722,,,,,,
0.835875,0.835875,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.007849568501114845,20,9775,0.32076474030812585,0.02,light_cnn,False,10.816158411434664,0.8862699827560785,B,10,3910,3910,0.11255206902405057,0.3939814865589142,2.347313404083252,0.5130874697712482,0.1113086987994012,0.005598739243012352,2007,2026-07-10T18:57:01.644872+00:00,1.2516193130741948,0.3856638041527375,0.835875,0.835875,0.4668935309107702,,,,,,
0.61425,0.605125,0.8495,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.005221663508564234,20,12903,0.6789207967619102,0.02,light_cnn,False,8.629807914499564,0.9071881513987878,C,8,3128,3128,0.044900845265009745,0.4014940559864044,1.5580408573150635,0.5489812157927331,,0.009212680148685037,2007,2026-07-10T18:58:31.518049+00:00,1.1694559620316987,0.3727743737685406,0.85375,0.85375,0.39384096602900387,0.8494999999999999,0.7235,0.4119462258486831,0.9335,5.43537308189638,6.7030070939657795
0.8565,,,391.0,A15,constrained,A_clean,0.016553206369280815,20,5865,0.5043530116478603,0.02,light_cnn,False,19.530773894848515,0.9425020342354696,A,15,5865,5865,0.11505957516104426,0.40269023180007935,1.5779135823249817,0.6435817676720541,0.0,0.004505656887766607,2008,2026-07-10T19:07:06.404141+00:00,1.346124831139279,0.3796835832507409,0.8565,0.8564999999999999,0.4115217283629959,,,,,,
0.716,0.697125,,391.0,B10,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.01862790435552597,20,9775,0.39435678720474243,0.003,light_cnn,False,16.083320297760363,0.5098689772355265,B,10,3910,3910,0.0745219400639307,1.1666747331619263,4.282869815826416,0.35944081188173016,0.45569972625296695,0.0016691427339823317,2008,2026-07-10T19:08:50.787128+00:00,3.3207767226202103,0.8849814177474098,0.697125,0.697125,0.8989686961073384,,,,,,
0.567125,0.561875,0.6883,391.0,C8,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.006509094033390284,20,12903,0.9539980652431647,0.003,light_cnn,False,3.265028503617579,0.21727933734544677,C,8,3128,3128,0.11502694679160341,1.2005336284637451,3.150864005088806,0.3553894446101802,,0.0003203634972772651,2008,2026-07-10T19:10:20.975601+00:00,3.8408962661957804,0.9319005062817918,0.69575,0.6957500000000001,0.9032077810878764,0.6883,0.47525000000000006,0.9228057838108507,0.8303333333333333,2.4824602989537308,2.1208022051935442
0.8565,,,391.0,A15,high_update,A_clean,0.016553206369280815,20,5865,0.5043530116478603,0.02,light_cnn,False,19.530773894848515,0.9425020342354696,A,15,5865,5865,0.11505957516104426,0.40269023180007935,1.5779135823249817,0.6435817676720541,0.0,0.004505656887766607,2008,2026-07-10T19:07:06.404141+00:00,1.346124831139279,0.3796835832507409,0.8565,0.8564999999999999,0.4115217283629959,,,,,,
0.8385,0.823125,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.10367050021886826,20,9775,0.9981926296216747,0.12,light_cnn,False,130.50995336990175,3.637084670312122,B,10,3910,3910,0.11655923912968291,0.5247578024864197,0.7082187384366989,0.47539800081648176,0.24959765833804237,0.014662946965056989,2008,2026-07-10T19:15:12.776897+00:00,0.6836962359945488,0.5295794535323483,0.823125,0.8231249999999999,0.509026537715044,,,,,,
0.6025,0.59625,0.8242,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.06357145309448242,20,12903,0.925875618432959,0.12,light_cnn,False,19.98133331247651,3.1917423990284757,C,8,3128,3128,0.1205882142470652,0.4621875584125519,0.6812163889408112,0.5025639738065285,,0.04557827777498513,2008,2026-07-10T19:16:32.099174+00:00,0.6302575558195334,0.4681183881771839,0.83775,0.83775,0.47297444273504347,0.8241999999999999,0.69675,0.49988885473137507,0.9091666666666667,10.710470349124451,16.868298842645913
0.8565,,,391.0,A15,replay,A_clean,0.016553206369280815,20,5865,0.5043530116478603,0.02,light_cnn,False,19.530773894848515,0.9425020342354696,A,15,5865,5865,0.11505957516104426,0.40269023180007935,1.5779135823249817,0.6435817676720541,0.0,0.004505656887766607,2008,2026-07-10T19:07:06.404141+00:00,1.346124831139279,0.3796835832507409,0.8565,0.8564999999999999,0.4115217283629959,,,,,,
0.874375,0.862125,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.006165757309645414,20,9775,0.9244647212326527,0.02,light_cnn,False,9.98338246475899,0.866080750616044,B,10,3910,3910,0.04487847838518552,0.39908891916275024,1.2702540159225464,0.4934689939238637,0.12169961827743347,0.0045541057036389,2008,2026-07-10T19:18:13.883233+00:00,1.2433712398609542,0.3836955553125542,0.862125,0.8621250000000001,0.38895165669763676,,,,,,
0.61,0.60575,0.8625,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.004264230374246836,20,12903,0.8480638042092323,0.02,light_cnn,False,7.916130524627219,0.8143234798358632,C,8,3128,3128,0.033262123260780554,0.4779420495033264,1.2470961511135101,0.5240903333817988,,0.0028989676713003787,2008,2026-07-10T19:19:40.102790+00:00,1.1150550135718587,0.44623575437709195,0.867875,0.8678750000000001,0.40228381410732084,0.8625,0.749,0.41644205300397824,0.9381666666666667,5.214368199609655,5.95613018341896
0.8565,,,391.0,A15,standard,A_clean,0.016553206369280815,20,5865,0.5043530116478603,0.02,light_cnn,False,19.530773894848515,0.9425020342354696,A,15,5865,5865,0.11505957516104426,0.40269023180007935,1.5779135823249817,0.6435817676720541,0.0,0.004505656887766607,2008,2026-07-10T19:07:06.404141+00:00,1.346124831139279,0.3796835832507409,0.8565,0.8564999999999999,0.4115217283629959,,,,,,
0.868125,0.858,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.006216396111994982,20,9775,0.8506921290730437,0.02,light_cnn,False,10.273685861674206,0.8698300266525547,B,10,3910,3910,0.03946522771503453,0.4046609699726105,1.3364247381687164,0.5024677576111527,0.11128355479170493,0.003921882366955232,2008,2026-07-10T19:12:07.365110+00:00,1.2343474141014812,0.38927010284817737,0.858,0.858,0.3999986655712992,,,,,,
0.603,0.5985,0.864,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.01175611186772585,20,12903,0.8065954667205611,0.02,light_cnn,False,8.973700043193642,0.9002181316700371,C,8,3128,3128,0.03383201192977042,0.39635300636291504,1.3106105476617813,0.5236586904954791,,0.004199655475284003,2008,2026-07-10T19:13:37.671210+00:00,1.1866236214747514,0.37126066068859054,0.86925,0.8692500000000001,0.3770244219789131,0.8639999999999999,0.7609999999999999,0.39434226258782,0.9326666666666666,5.634693339155222,6.984090738162938
0.868625,,,391.0,A15,constrained,A_clean,0.010241838172078133,20,5865,0.7504178052768111,0.02,light_cnn,False,20.091381187938218,0.9140295047064001,A,15,5865,5865,0.025315892751527763,0.34834811091423035,1.3249330669641495,0.6417859040964173,0.0,0.0018589074348988044,2009,2026-07-10T19:22:13.390639+00:00,1.224037001962247,0.35841973918630643,0.868625,0.868625,0.36517436087304345,,,,,,
0.7075,0.700125,,391.0,B10,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.029579509049654007,20,9775,0.77366345996658,0.003,light_cnn,False,16.664436928138844,0.541354072536137,B,10,3910,3910,0.05398037099722395,1.1882779598236084,3.381398379802704,0.3560688403746092,0.4446273417388291,0.0004808214441555103,2009,2026-07-10T19:23:58.132982+00:00,3.4844499661794406,0.885417680911091,0.700125,0.7001250000000001,0.8824650216338851,,,,,,
0.60175,0.572875,0.6326,391.0,C8,constrained,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.012491322122514248,20,12903,0.21155646443367004,0.003,light_cnn,False,3.4572980522517147,0.24785377273954382,C,8,3128,3128,0.2408868504291488,1.145970344543457,7.1621057987213135,0.35301318861174547,,0.0004636630398990871,2009,2026-07-10T19:25:28.081646+00:00,4.030912731309681,0.9240302423686932,0.6355,0.6355,1.0239920968507432,0.6326,0.4065,1.042464561146137,0.7833333333333333,2.568596999246627,2.3141346714408657
0.868625,,,391.0,A15,high_update,A_clean,0.010241838172078133,20,5865,0.7504178052768111,0.02,light_cnn,False,20.091381187938218,0.9140295047064001,A,15,5865,5865,0.025315892751527763,0.34834811091423035,1.3249330669641495,0.6417859040964173,0.0,0.0018589074348988044,2009,2026-07-10T19:22:13.390639+00:00,1.224037001962247,0.35841973918630643,0.868625,0.868625,0.36517436087304345,,,,,,
0.8435,0.839125,,391.0,B10,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.0670061856508255,20,9775,0.5954037408034007,0.12,light_cnn,False,45.09092875203641,3.4442406480387464,B,10,3910,3910,0.10076115308289052,0.38590261340141296,0.8001906275749207,0.5949167830823556,0.1315545111528309,0.038875258131314094,2009,2026-07-10T19:30:17.446950+00:00,0.6045421906901748,0.4191788970052129,0.839125,0.8391249999999999,0.4469538828265374,,,,,,
0.61275,0.6075,0.8438,391.0,C8,high_update,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.03544488549232483,20,12903,0.5801816036303837,0.12,light_cnn,False,18.928605784109145,3.0612521853285792,C,8,3128,3128,0.13449758647787402,0.3248133361339569,0.8567990958690643,0.5892622849163123,,0.053100555577768604,2009,2026-07-10T19:31:36.517082+00:00,0.5376946056819023,0.3641236824224062,0.854625,0.8546250000000001,0.4213174694347681,0.8438000000000001,0.7130000000000001,0.44043107857385977,0.931,10.365102188204226,15.838458686320905
0.868625,,,391.0,A15,replay,A_clean,0.010241838172078133,20,5865,0.7504178052768111,0.02,light_cnn,False,20.091381187938218,0.9140295047064001,A,15,5865,5865,0.025315892751527763,0.34834811091423035,1.3249330669641495,0.6417859040964173,0.0,0.0018589074348988044,2009,2026-07-10T19:22:13.390639+00:00,1.224037001962247,0.35841973918630643,0.868625,0.868625,0.36517436087304345,,,,,,
0.86425,0.8585,,391.0,B10,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.00707975123077631,20,9775,0.6393782782057922,0.02,light_cnn,False,9.996866602134565,0.8497507595347211,B,10,3910,3910,0.04788294686272224,0.40494710206985474,1.4996102452278137,0.49326777623343876,0.11361251927049065,0.0033258384339368563,2009,2026-07-10T19:33:17.543752+00:00,1.1722016935153385,0.37821497339421833,0.8585,0.8584999999999999,0.3977075122825178,,,,,,
0.641,0.63375,0.8262,391.0,C8,replay,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.004836157895624638,20,12903,0.41353488961855567,0.02,light_cnn,False,7.321247979792754,0.7960185573055463,C,8,3128,3128,0.08414489805269092,0.4143163859844208,1.613422468304634,0.5280932838004883,,0.006809904751193696,2009,2026-07-10T19:34:43.742018+00:00,1.0370623301667021,0.44218545024047423,0.83175,0.8317500000000001,0.43077544766078935,0.8262,0.65625,0.4466061553725808,0.9394999999999999,4.763876411897727,5.559330311627825
0.868625,,,391.0,A15,standard,A_clean,0.010241838172078133,20,5865,0.7504178052768111,0.02,light_cnn,False,20.091381187938218,0.9140295047064001,A,15,5865,5865,0.025315892751527763,0.34834811091423035,1.3249330669641495,0.6417859040964173,0.0,0.0018589074348988044,2009,2026-07-10T19:22:13.390639+00:00,1.224037001962247,0.35841973918630643,0.868625,0.868625,0.36517436087304345,,,,,,
0.86,0.856875,,391.0,B10,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9,0.007161443587392569,20,9775,0.5753595481316249,0.02,light_cnn,False,10.143622943640873,0.8574602597638332,B,10,3910,3910,0.06336547569299311,0.40398770570755005,1.576418548822403,0.49329187621464987,0.11040912778388501,0.002854036937770199,2009,2026-07-10T19:27:13.710455+00:00,1.1859670901847312,0.38665287078494004,0.856875,0.8568749999999999,0.40321789757552007,,,,,,
0.612,0.605875,0.853,391.0,C8,standard,79a9d970650ca075328eac6e3b23ac9ca4dde0c73809765057577fdbe3798be9_label_rule,0.007139887660741806,20,12903,0.5076412533720334,0.02,light_cnn,False,8.387160058062506,0.8957270017339407,C,8,3128,3128,0.09702863958909624,0.3678956627845764,1.5766622126102448,0.5365125099745665,,0.008648577368952304,2009,2026-07-10T19:28:43.428616+00:00,1.099676596157996,0.3721129754010369,0.85875,0.85875,0.390065749749187,0.853,0.7315,0.4101687865582372,0.934,5.08180759691984,6.672307351092789
